date,region,app,resolution_time
2025-05-13,Africa,Instagram,3.17399073855435
2025-02-21,Europe,Instagram,4.651665710233072
2025-09-10,North America,Messenger,4.421940664613362
2025-09-26,Africa,Facebook,2.4078629254089248
2025-03-20,Europe,Instagram,3.2111873864087235
2025-01-18,Asia,Facebook,4.769682361198574
2025-09-15,Asia,Facebook,3.7708063449298073
2025-04-17,North America,Messenger,8.368421719873519
2025-02-16,South America,Messenger,3.3322412327663664
2025-09-03,Africa,Facebook,2.487834196249165
2025-03-30,Asia,Messenger,4.109277092010659
2025-07-22,Asia,Instagram,3.516663482368248
2025-08-28,North America,Instagram,1.4272028114923518
2025-09-25,Asia,Messenger,5.253157288964913
2025-01-13,Africa,Facebook,5.486925000063968
2025-05-17,North America,Instagram,5.2806655757421
2025-06-22,Europe,WhatsApp,4.480640784913608
2025-08-18,North America,Facebook,3.797513607299063
2025-07-17,Africa,Facebook,4.258915621362451
2025-08-31,Africa,WhatsApp,3.8163482164464195
2025-02-12,Europe,WhatsApp,3.0496502055320343
2025-03-20,North America,Facebook,6.310828575771417
2025-08-20,Africa,WhatsApp,5.8974563410514405
2025-04-11,Africa,Messenger,4.990319813576125
2025-06-11,Europe,Messenger,3.360242020511741
2025-05-24,South America,Facebook,4.877158186504632
2025-04-19,North America,Messenger,3.6426326832639493
2025-08-21,Africa,Instagram,3.5836999357375077
2025-04-21,Asia,Messenger,3.9758535272053375
2025-08-20,Europe,Messenger,4.66151861406656
2025-08-26,South America,WhatsApp,3.398916482185828
2025-07-16,South America,Messenger,3.7914004076534153
2025-03-27,Europe,Facebook,5.975909809521618
2025-02-10,South America,Messenger,1.489206213563457
2025-02-17,Africa,Messenger,5.525514471072179
2025-03-18,South America,Facebook,3.8025577194681577
2025-06-27,North America,Facebook,3.309591667023437
2025-09-14,Asia,WhatsApp,3.545840544296305
2025-04-27,Africa,Instagram,4.017007372804993
2025-01-19,Europe,Messenger,5.392475405818185
2025-02-28,Asia,Instagram,4.26319579602672
2025-07-15,Africa,WhatsApp,3.262399064777961
2025-04-17,Asia,Facebook,5.036259176393039
2025-02-03,South America,Facebook,3.855978872235206
2025-09-08,Europe,Facebook,4.790624897633796
2025-05-06,Europe,WhatsApp,4.407225948120843
2025-04-16,North America,Messenger,2.407123102228391
2025-06-29,South America,WhatsApp,4.857612078699432
2025-04-20,North America,Facebook,1.533689082947868
2025-08-16,North America,Messenger,3.8497455746257536
2025-05-01,South America,Facebook,2.48532525462083
2025-04-17,Africa,Facebook,1.041013061480859
2025-05-11,North America,WhatsApp,4.369550671914701
2025-01-23,Asia,WhatsApp,5.249763390897317
2025-05-25,Africa,Instagram,3.952939759472804
2025-06-03,South America,Facebook,5.926828884470188
2025-04-17,Europe,Messenger,4.000801241864233
2025-05-26,Africa,Facebook,4.266004899676111
2025-09-09,North America,Messenger,2.7364761234107657
2025-03-11,Asia,Instagram,4.873248192903179
2025-01-31,South America,Facebook,4.806085843279108
2025-04-03,Europe,Messenger,3.373089069152094
2025-05-17,Asia,Messenger,2.0768382006414634
2025-06-12,Europe,Instagram,1.7595326997205945
2025-03-22,South America,WhatsApp,5.511305444924464
2025-03-17,Africa,Instagram,2.2510876232085377
2025-03-04,North America,Messenger,6.283842545587661
2025-04-10,South America,Instagram,2.8240061053989876
2025-02-17,Asia,WhatsApp,3.5525234712728007
2025-03-15,Africa,Facebook,8.247325527099326
2025-07-11,Europe,Instagram,3.2936896397914563
2025-01-30,Africa,Instagram,2.5537339359397375
2025-06-06,Africa,Facebook,3.4912639998251285
2025-09-23,Asia,Instagram,1.7243491346551876
2025-09-13,North America,WhatsApp,3.576611238330685
2025-02-08,Africa,Messenger,4.108309808706408
2025-02-24,Africa,Instagram,5.490504761914431
2025-01-28,North America,Facebook,4.764495952869064
2025-04-28,North America,Facebook,4.218592441315151
2025-07-28,Europe,Instagram,7.224913224974118
2025-03-16,Europe,Facebook,4.900113055303928
2025-03-06,North America,Messenger,6.152713353371967
2025-04-10,South America,Messenger,5.336692959523974
2025-02-15,North America,Facebook,6.094539916572005
2025-06-05,Europe,Instagram,5.721285583900579
2025-08-28,Asia,Instagram,5.251504303149763
2025-09-16,Asia,Facebook,4.91461859792013
2025-05-16,Africa,Messenger,6.2286146432376555
2025-07-17,Asia,Messenger,3.1211421978965186
2025-07-06,Europe,Instagram,2.898949552539647
2025-04-26,Asia,Messenger,1.6054219926462152
2025-02-27,South America,WhatsApp,4.786366556131329
2025-03-11,North America,Messenger,5.742858871424655
2025-04-03,North America,Instagram,2.440731485648956
2025-08-17,Europe,Messenger,2.913330720904604
2025-05-17,Africa,Messenger,6.16148936813936
2025-04-15,North America,Facebook,5.041332983924506
2025-01-17,Asia,WhatsApp,4.976083171146207
2025-02-23,South America,Facebook,4.622403865260985
2025-04-22,Africa,Messenger,3.6820094522289266
2025-06-21,Africa,Messenger,1.667960375445933
2025-05-24,Africa,Facebook,4.88818170333504
2025-03-26,North America,WhatsApp,7.197460287410051
2025-01-12,Africa,Instagram,4.448919519091908
2025-09-09,Europe,Facebook,2.284727609127936
2025-08-04,Asia,Messenger,3.6995940665649054
2025-05-06,South America,Messenger,5.425031207642718
2025-04-08,Asia,Instagram,5.60337287404495
2025-01-28,Europe,Messenger,6.3363434315703895
2025-09-23,Europe,Messenger,5.590577898467769
2025-02-21,Asia,Instagram,1.003694622301404
2025-05-23,North America,Messenger,4.344134579549294
2025-05-12,Europe,Messenger,1.837085467779727
2025-07-26,Africa,WhatsApp,4.951723833924851
2025-03-03,South America,Facebook,5.098303507308097
2025-05-12,South America,WhatsApp,2.7691315302025172
2025-02-10,Europe,WhatsApp,3.5492843451964795
2025-07-20,Africa,Messenger,3.0355579523836247
2025-04-09,Asia,Facebook,5.231171691376353
2025-02-16,South America,Facebook,3.8818606827414857
2025-05-17,Africa,Messenger,3.0365634707857057
2025-05-10,Africa,WhatsApp,5.1780110536266
2025-07-14,North America,WhatsApp,4.914440909409309
2025-04-27,Europe,WhatsApp,5.227761057526736
2025-03-10,Africa,Facebook,1.6877386076249987
2025-01-28,Asia,Messenger,3.129111991932712
2025-01-14,South America,Facebook,5.019631527179449
2025-02-15,North America,WhatsApp,1.5066447367760887
2025-01-16,Asia,Facebook,1.547850235298824
2025-07-28,South America,Facebook,2.8989900949478997
2025-06-07,Europe,Messenger,5.159951384082026
2025-08-15,Asia,Messenger,4.0169731321984505
2025-08-29,South America,Facebook,4.760363473161219
2025-02-27,North America,Instagram,2.524296849996323
2025-05-10,South America,Messenger,2.5091289253260385
2025-08-05,Africa,Instagram,6.087722745561593
2025-01-14,North America,Messenger,4.63693610527831
2025-08-31,Asia,WhatsApp,2.387641874901691
2025-05-25,Europe,Instagram,1.033154034722112
2025-04-13,North America,WhatsApp,1.8887070758024898
2025-08-05,North America,WhatsApp,2.415234562191845
2025-03-05,North America,Facebook,2.095217333220466
2025-06-07,South America,WhatsApp,3.9494665330812073
2025-06-11,Africa,WhatsApp,5.007267026084994
2025-01-18,Europe,WhatsApp,3.864780566668311
2025-08-04,Europe,WhatsApp,3.317418051999378
2025-02-18,Africa,Facebook,4.51517404895072
2025-02-25,South America,Facebook,3.4923814833901936
2025-02-27,South America,WhatsApp,1.4291566784463385
2025-06-04,Africa,Instagram,4.304122208745874
2025-02-24,Africa,Messenger,4.5888100131998435
2025-01-19,Asia,Instagram,5.805254417075519
2025-05-31,South America,WhatsApp,5.3821088815084295
2025-04-18,North America,Facebook,3.160441582761538
2025-02-16,Europe,WhatsApp,3.674531413652172
2025-07-26,South America,WhatsApp,4.052839764835892
2025-05-08,Africa,Facebook,4.320400672738945
2025-07-04,North America,Instagram,6.241476412988914
2025-02-27,Asia,Messenger,3.900638558166475
2025-05-23,Asia,WhatsApp,3.2192680833909755
2025-04-07,North America,Facebook,5.862842969833624
2025-02-16,North America,Messenger,5.826365922821404
2025-07-10,Africa,Messenger,5.350004289468575
2025-05-20,Africa,Messenger,1.5948260861592054
2025-04-13,Europe,Facebook,4.121181373102876
2025-08-19,Europe,WhatsApp,3.6487434574047626
2025-02-18,Asia,Facebook,4.654745267418056
2025-04-22,North America,WhatsApp,2.693613667903532
2025-03-28,Asia,Instagram,5.2299573848805645
2025-09-09,Africa,Messenger,4.536453404688662
2025-03-15,South America,WhatsApp,5.312933890932011
2025-02-16,Africa,Instagram,2.8780747599643854
2025-03-17,South America,Facebook,4.39761579235265
2025-04-06,North America,Messenger,5.182797086587227
2025-01-31,North America,WhatsApp,0.5
2025-01-22,North America,Messenger,5.000306084556293
2025-01-17,Europe,Messenger,3.4592113293097237
2025-07-31,Europe,Messenger,3.9645061811166835
2025-05-28,South America,Facebook,5.878825999875483
2025-08-23,Asia,Messenger,5.637341909523489
2025-03-28,Asia,WhatsApp,3.1313867392961807
2025-02-07,South America,Facebook,1.468361951706604
2025-02-22,Europe,Instagram,3.8850369117456105
2025-01-28,Africa,WhatsApp,5.593804809797442
2025-03-18,South America,Facebook,5.97165300299405
2025-07-19,Asia,WhatsApp,0.8612148556248456
2025-06-22,South America,WhatsApp,4.896267431552157
2025-02-19,South America,Instagram,4.692921130926078
2025-06-26,North America,Facebook,5.158013110434239
2025-08-15,Europe,Messenger,4.019621879358168
2025-05-07,North America,WhatsApp,1.3451845316393598
2025-01-21,Europe,WhatsApp,3.3128041983726897
2025-07-18,South America,WhatsApp,2.620465683668953
2025-07-08,Europe,WhatsApp,2.4491296790288244
2025-06-01,Asia,WhatsApp,5.175700152541385
2025-06-09,North America,Facebook,3.7440673696878437
2025-04-06,South America,WhatsApp,4.590586217993694
2025-03-16,Asia,WhatsApp,5.584309529619754
2025-03-23,Europe,WhatsApp,1.412182534675844
2025-05-08,Europe,Messenger,6.405007982897189
2025-05-13,Asia,Messenger,6.679807632368487
2025-05-19,Europe,Facebook,1.336223375201623
2025-09-03,North America,WhatsApp,5.0389800649332885
2025-04-22,Africa,WhatsApp,6.984118573861118
2025-07-22,Europe,Instagram,1.9051647438965027
2025-06-19,South America,Messenger,2.2409562251691284
2025-03-28,Europe,Instagram,5.2203606796862205
2025-04-29,South America,WhatsApp,4.68780858124225
2025-04-08,Europe,WhatsApp,4.32738968063698
2025-08-28,Europe,Instagram,3.6245923571906196
2025-05-18,South America,Facebook,4.232890020629123
2025-03-23,North America,Facebook,0.5
2025-08-24,Africa,Instagram,2.200439067816726
2025-05-16,Africa,WhatsApp,3.831955090078059
2025-01-03,North America,Instagram,0.8346510315375948
2025-02-28,Europe,Messenger,3.7894021974291956
2025-04-26,Africa,Facebook,3.9742563089412837
2025-05-11,North America,Instagram,2.894094117295669
2025-07-20,North America,Facebook,2.982086327169241
2025-04-08,Africa,Messenger,2.43145314499068
2025-08-04,South America,WhatsApp,3.2736956871457297
2025-05-04,Asia,WhatsApp,4.540079203239778
2025-03-14,South America,WhatsApp,4.643985126181395
2025-05-10,Europe,Facebook,5.536839955651326
2025-01-27,South America,Messenger,3.764464435300202
2025-06-14,Asia,Instagram,4.685724407292044
2025-03-09,Asia,WhatsApp,1.8230663802971692
2025-01-14,North America,Facebook,4.311937398251394
2025-04-08,Europe,WhatsApp,3.6659122527524204
2025-09-04,North America,Messenger,4.749092700425782
2025-04-22,South America,Instagram,3.5767113480347765
2025-07-26,South America,WhatsApp,3.435696888222555
2025-08-21,Africa,Messenger,2.7651399426126946
2025-03-02,North America,Facebook,5.511335773778447
2025-03-26,North America,Messenger,3.0801855934712536
2025-07-02,North America,Facebook,6.796674402961708
2025-08-27,North America,WhatsApp,2.032860898662912
2025-09-07,Asia,WhatsApp,5.756842082318976
2025-03-12,Africa,Messenger,0.7354507701071071
2025-08-16,Europe,Facebook,3.746101500717256
2025-03-26,Europe,Messenger,3.118082495791314
2025-09-28,Europe,Messenger,4.659205639890482
2025-08-24,Asia,WhatsApp,5.2251570444374025
2025-02-08,Africa,WhatsApp,6.901314827230772
2025-07-25,Africa,WhatsApp,3.2019218409284385
2025-07-02,Asia,Messenger,2.89537616774356
2025-07-06,North America,Messenger,5.323313932944002
2025-05-13,South America,Instagram,3.796110548846651
2025-01-30,North America,Instagram,3.0472107511622903
2025-09-12,Europe,Messenger,3.3318096973717566
2025-05-23,North America,Instagram,2.9341572057934506
2025-04-13,Asia,Messenger,1.4962502602543735
2025-03-15,Europe,WhatsApp,6.34452683928919
2025-02-24,South America,Facebook,4.7325697170405885
2025-08-24,Europe,WhatsApp,1.5839826816808649
2025-03-01,North America,Messenger,6.249531669619551
2025-01-24,Africa,WhatsApp,4.265669980229921
2025-01-22,Africa,Messenger,3.6824595072092143
2025-02-01,Africa,Messenger,4.794525882739361
2025-01-03,Europe,Instagram,3.3469210700208705
2025-03-11,Africa,Messenger,2.026641864587815
2025-06-09,Asia,Facebook,3.191488396195308
2025-03-29,South America,Instagram,3.8902514212767048
2025-02-28,Africa,Facebook,2.6502477846494763
2025-09-09,Asia,Messenger,4.762954797032917
2025-08-07,Asia,WhatsApp,5.919286283254511
2025-07-20,Europe,Messenger,3.4520446436437173
2025-03-18,Europe,Messenger,0.5668114246800231
2025-09-12,South America,WhatsApp,3.750775908474907
2025-09-04,South America,WhatsApp,2.7247499035472127
2025-09-27,North America,Facebook,3.6786304336612416
2025-05-19,South America,Instagram,3.6589708397518024
2025-03-19,Europe,Instagram,2.7080783667889707
2025-03-21,Asia,Instagram,1.9491919857761064
2025-01-10,North America,Facebook,4.018611761507559
2025-05-04,South America,Facebook,2.848145795370246
2025-07-05,Asia,WhatsApp,6.615651514362421
2025-02-03,Europe,Instagram,4.369535659189348
2025-05-01,Africa,Messenger,2.899550206941154
2025-03-21,North America,Facebook,3.2889181029489025
2025-07-25,Asia,Messenger,3.77277455920623
2025-02-22,Europe,Instagram,4.146943074526357
2025-06-05,Europe,Instagram,4.924587135792483
2025-05-15,North America,Facebook,5.7174082997429005
2025-04-08,North America,Facebook,3.8934579810115144
2025-08-29,South America,WhatsApp,4.682835314283846
2025-02-14,South America,Messenger,4.639657077183863
2025-07-18,North America,WhatsApp,4.14815297774305
2025-04-24,North America,WhatsApp,3.688519057078013
2025-08-29,Asia,Messenger,4.212250205788412
2025-06-05,South America,Instagram,3.0202072859933047
2025-02-13,Europe,Messenger,2.298478587729047
2025-03-21,South America,Instagram,6.1660685942786975
2025-05-18,South America,WhatsApp,4.3234358810812985
2025-05-31,North America,Instagram,4.40983541283316
2025-08-30,North America,Instagram,3.6752452843663588
2025-05-23,South America,Instagram,4.747296590791693
2025-02-19,Africa,Messenger,3.7301876684961037
2025-09-19,Africa,Instagram,1.724265686949988
2025-06-10,South America,Messenger,3.198104746735632
2025-03-03,Africa,Facebook,4.896406748432493
2025-02-24,South America,Facebook,3.1096132894463437
2025-01-31,North America,WhatsApp,1.2509208728142829
2025-06-18,North America,WhatsApp,3.5599418209157276
2025-09-23,North America,Messenger,1.4039804785005363
2025-07-04,Europe,Instagram,3.537409898298472
2025-01-03,North America,Instagram,5.778078766274397
2025-06-10,North America,Facebook,2.0924047196395525
2025-09-17,South America,Messenger,4.971965875353679
2025-02-17,Africa,Instagram,6.572245253388649
2025-09-11,Africa,Instagram,5.9095194983510595
2025-03-15,North America,Messenger,3.658567322886396
2025-06-15,North America,WhatsApp,2.6271802248844027
2025-09-17,North America,Messenger,4.2623280523705755
2025-01-04,South America,Messenger,4.283087627792907
2025-04-29,South America,Instagram,5.382449820732129
2025-08-14,South America,Facebook,4.076751338717658
2025-03-11,Africa,Instagram,4.604039766532609
2025-07-01,Europe,Instagram,2.6365696196787503
2025-09-21,Africa,Instagram,5.109503184892346
2025-06-30,South America,Messenger,2.0859316970170814
2025-01-05,Asia,Messenger,3.0587228561294886
2025-07-16,Europe,Instagram,4.901281483534134
2025-02-16,North America,Instagram,5.936421150910491
2025-02-09,Africa,Facebook,5.025775507378718
2025-05-02,Europe,WhatsApp,3.951411592006541
2025-05-15,Asia,Instagram,3.965284934626429
2025-05-20,Europe,Messenger,2.6382238534032263
2025-06-02,Africa,WhatsApp,3.4458608521617107
2025-01-28,South America,WhatsApp,1.1262887551275118
2025-03-18,North America,Facebook,6.488452801679909
2025-06-24,South America,WhatsApp,7.324315945781981
2025-02-18,South America,Instagram,1.085785387169576
2025-01-27,Africa,Instagram,1.8487352966931558
2025-08-09,South America,Messenger,6.0435724932979555
2025-05-02,South America,Instagram,2.8229131135178793
2025-03-10,Africa,Instagram,6.07766800237492
2025-03-12,Africa,Facebook,5.1308523798777275
2025-05-30,Asia,WhatsApp,3.518670343578316
2025-07-06,South America,Facebook,5.417052077831257
2025-09-03,Europe,WhatsApp,3.945062639413061
2025-07-15,North America,Facebook,3.9189372740796866
2025-02-01,North America,Messenger,4.79293033332766
2025-04-19,Africa,Facebook,5.188142995543911
2025-01-01,Africa,Facebook,5.503508385583028
2025-07-01,Asia,Messenger,7.532602191005504
